Transaction_ID,Timestamp,Stock_ID,Buyer_ID,Seller_ID,Price,Volume,Transaction_Amount,Memo
M_000789,2020-08-23T11:44:25,STK_002,USR_007,USR_004,1507.79,171,257832.09,Normal
M_000788,2020-08-23T14:42:59,STK_003,USR_003,USR_009,1975.55,216,426718.80,Normal
M_000790,2020-08-23T15:08:00,STK_003,USR_004,USR_003,2037.67,1026,2090649.42,MM_Balance
M_000793,2020-08-23T15:13:00,STK_004,USR_004,USR_003,1849.24,1209,2235731.16,MM_Balance
M_000792,2020-08-23T15:21:00,STK_003,USR_003,USR_004,2037.67,1843,3755425.81,MM_Balance
M_000791,2020-08-23T15:49:00,STK_004,USR_003,USR_004,1849.24,1654,3058642.96,MM_Balance
M_000794,2020-08-24T12:18:00,STK_002,USR_003,USR_005,1504.84,166,249803.44,Normal
M_000796,2020-08-24T15:08:00,STK_004,USR_003,USR_004,1850.29,1209,2237000.61,MM_Balance
M_000798,2020-08-24T15:13:00,STK_004,USR_004,USR_003,1850.29,1256,2323964.24,MM_Balance
M_000797,2020-08-24T15:14:00,STK_003,USR_003,USR_004,2056.58,2409,4954301.22,MM_Balance
M_000795,2020-08-24T15:47:00,STK_003,USR_004,USR_003,2056.58,1058,2175861.64,MM_Balance
M_000799,2020-08-25T11:18:10,STK_005,USR_003,USR_010,4467.05,250,1116762.50,Normal
M_000800,2020-08-25T14:28:39,STK_003,USR_005,USR_003,1988.66,59,117330.94,Normal
M_000802,2020-08-25T15:10:00,STK_004,USR_003,USR_004,1843.54,1256,2315486.24,MM_Balance
M_000803,2020-08-25T15:36:00,STK_003,USR_003,USR_004,2078.63,2034,4227933.42,MM_Balance
M_000801,2020-08-25T15:37:00,STK_003,USR_004,USR_003,2078.63,2943,6117408.09,MM_Balance
M_000804,2020-08-25T15:52:00,STK_004,USR_004,USR_003,1843.54,1202,2215935.08,MM_Balance
M_000807,2020-08-26T15:14:00,STK_003,USR_003,USR_004,2074.04,2053,4258004.12,MM_Balance
M_000806,2020-08-26T15:27:00,STK_004,USR_003,USR_004,1838.44,1202,2209804.88,MM_Balance
M_000808,2020-08-26T15:48:00,STK_004,USR_004,USR_003,1838.44,1231,2263119.64,MM_Balance
M_000805,2020-08-26T15:53:00,STK_003,USR_004,USR_003,2074.04,1370,2841434.80,MM_Balance
M_000809,2020-08-27T13:09:33,STK_003,USR_004,USR_008,1841.42,69,127057.98,Normal
M_000813,2020-08-27T15:00:00,STK_004,USR_004,USR_003,1835.37,1367,2508950.79,MM_Balance
M_000812,2020-08-27T15:43:00,STK_003,USR_003,USR_004,2061.94,2923,6027050.62,MM_Balance
M_000811,2020-08-27T15:53:00,STK_004,USR_003,USR_004,1835.37,1231,2259340.47,MM_Balance
M_000810,2020-08-27T15:54:00,STK_003,USR_004,USR_003,2061.94,1386,2857848.84,MM_Balance
M_000815,2020-08-28T15:14:00,STK_004,USR_003,USR_004,1847.53,1251,2311260.03,MM_Balance
M_000816,2020-08-28T15:31:00,STK_003,USR_003,USR_004,2077.09,2485,5161568.65,MM_Balance
M_000817,2020-08-28T15:45:00,STK_004,USR_004,USR_003,1847.53,1590,2937572.70,MM_Balance
M_000814,2020-08-28T15:54:00,STK_003,USR_004,USR_003,2077.09,2218,4606985.62,MM_Balance
M_000818,2020-08-29T10:37:48,STK_001,USR_005,USR_003,3449.79,38,131092.02,Normal
M_000820,2020-08-29T15:04:00,STK_004,USR_003,USR_004,1835.50,1706,3131363.00,MM_Balance
M_000819,2020-08-29T15:19:00,STK_003,USR_004,USR_003,2085.40,1312,2736044.80,MM_Balance
M_000821,2020-08-29T15:29:00,STK_003,USR_003,USR_004,2085.40,2623,5470004.20,MM_Balance
M_000822,2020-08-29T15:42:00,STK_004,USR_004,USR_003,1835.50,1601,2938635.50,MM_Balance
M_000823,2020-08-30T10:13:26,STK_002,USR_004,USR_007,1497.72,94,140785.68,Normal
M_000827,2020-08-30T15:03:00,STK_004,USR_004,USR_003,1866.74,1706,3184658.44,MM_Balance
M_000825,2020-08-30T15:35:00,STK_004,USR_003,USR_004,1866.74,1601,2988650.74,MM_Balance
M_000826,2020-08-30T15:35:00,STK_003,USR_003,USR_004,2091.84,1974,4129292.16,MM_Balance
M_000824,2020-08-30T15:43:00,STK_003,USR_004,USR_003,2091.84,2165,4528833.60,MM_Balance
M_000829,2020-08-31T11:13:22,STK_003,USR_004,USR_005,1902.65,59,112256.35,Normal
M_000828,2020-08-31T14:18:55,STK_001,USR_003,USR_006,3513.31,197,692122.07,Normal
M_000831,2020-08-31T15:10:00,STK_004,USR_003,USR_004,1873.86,1691,3168697.26,MM_Balance
M_000830,2020-08-31T15:19:00,STK_003,USR_004,USR_003,2107.60,2779,5857020.40,MM_Balance
M_000832,2020-08-31T15:20:00,STK_003,USR_003,USR_004,2107.60,2102,4430175.20,MM_Balance
M_000833,2020-08-31T15:42:00,STK_004,USR_004,USR_003,1873.86,1691,3168697.26,MM_Balance
M_000835,2020-09-01T15:27:00,STK_004,USR_003,USR_004,1862.98,1706,3178243.88,MM_Balance
M_000834,2020-09-01T15:39:00,STK_003,USR_004,USR_003,2089.67,1341,2802247.47,MM_Balance
M_000836,2020-09-01T15:40:00,STK_003,USR_003,USR_004,2089.67,2017,4214864.39,MM_Balance
M_000837,2020-09-01T15:54:00,STK_004,USR_004,USR_003,1862.98,1706,3178243.88,MM_Balance
M_000841,2020-09-02T15:26:00,STK_004,USR_004,USR_003,1871.26,1409,2636605.34,MM_Balance
M_000840,2020-09-02T15:42:00,STK_003,USR_003,USR_004,2064.68,1886,3893986.48,MM_Balance
M_000839,2020-09-02T15:51:00,STK_004,USR_003,USR_004,1871.26,1706,3192369.56,MM_Balance
M_000838,2020-09-02T15:52:00,STK_003,USR_004,USR_003,2064.68,2334,4818963.12,MM_Balance
M_000844,2020-09-03T15:09:00,STK_003,USR_003,USR_004,2064.98,1947,4020516.06,MM_Balance
M_000843,2020-09-03T15:12:00,STK_004,USR_003,USR_004,1856.57,1409,2615907.13,MM_Balance
M_000842,2020-09-03T15:36:00,STK_003,USR_004,USR_003,2064.98,2914,6017351.72,MM_Balance
M_000845,2020-09-03T15:47:00,STK_004,USR_004,USR_003,1856.57,1308,2428393.56,MM_Balance
M_000846,2020-09-04T11:49:35,STK_002,USR_005,USR_003,1471.31,77,113290.87,Normal
M_000849,2020-09-04T15:01:00,STK_003,USR_003,USR_004,2046.66,1279,2617678.14,MM_Balance
M_000848,2020-09-04T15:10:00,STK_004,USR_003,USR_004,1848.45,1308,2417772.60,MM_Balance
M_000847,2020-09-04T15:41:00,STK_003,USR_004,USR_003,2046.66,1864,3814974.24,MM_Balance
M_000850,2020-09-04T15:51:00,STK_004,USR_004,USR_003,1848.45,1706,3153455.70,MM_Balance
M_000851,2020-09-05T13:33:12,STK_002,USR_008,USR_003,1461.74,67,97936.58,Normal
M_000853,2020-09-05T15:38:00,STK_004,USR_003,USR_004,1865.69,1487,2774281.03,MM_Balance
M_000854,2020-09-05T15:51:00,STK_003,USR_003,USR_004,2051.26,2583,5298404.58,MM_Balance
M_000855,2020-09-05T15:53:00,STK_004,USR_004,USR_003,1865.69,1487,2774281.03,MM_Balance
M_000852,2020-09-05T15:56:00,STK_003,USR_004,USR_003,2051.26,2016,4135340.16,MM_Balance
M_000857,2020-09-06T15:17:00,STK_004,USR_003,USR_004,1913.42,1706,3264294.52,MM_Balance
M_000859,2020-09-06T15:19:00,STK_004,USR_004,USR_003,1913.42,1706,3264294.52,MM_Balance
M_000858,2020-09-06T15:30:00,STK_003,USR_003,USR_004,2039.94,1743,3555615.42,MM_Balance
M_000856,2020-09-06T15:43:00,STK_003,USR_004,USR_003,2039.94,1972,4022761.68,MM_Balance
M_000860,2020-09-07T12:34:37,STK_002,USR_004,USR_010,1508.71,208,313811.68,Normal
M_000864,2020-09-07T15:02:00,STK_004,USR_004,USR_003,1952.86,1706,3331579.16,MM_Balance
M_000861,2020-09-07T15:13:00,STK_003,USR_004,USR_003,2080.86,1609,3348103.74,MM_Balance
M_000862,2020-09-07T15:28:00,STK_004,USR_003,USR_004,1952.86,1706,3331579.16,MM_Balance
M_000863,2020-09-07T15:51:00,STK_003,USR_003,USR_004,2080.86,2801,5828488.86,MM_Balance
M_000866,2020-09-08T15:03:00,STK_004,USR_003,USR_004,1936.89,1706,3304334.34,MM_Balance
M_000868,2020-09-08T15:25:00,STK_004,USR_004,USR_003,1936.89,1006,1948511.34,MM_Balance
M_000867,2020-09-08T15:28:00,STK_003,USR_003,USR_004,2069.39,2290,4738903.10,MM_Balance
M_000865,2020-09-08T15:44:00,STK_003,USR_004,USR_003,2069.39,1928,3989783.92,MM_Balance
M_000872,2020-09-09T15:01:00,STK_004,USR_004,USR_003,1955.39,1042,2037516.38,MM_Balance
M_000870,2020-09-09T15:25:00,STK_004,USR_003,USR_004,1955.39,1006,1967122.34,MM_Balance
M_000869,2020-09-09T15:26:00,STK_003,USR_004,USR_003,2083.80,1172,2442213.60,MM_Balance
M_000871,2020-09-09T15:53:00,STK_003,USR_003,USR_004,2083.80,2934,6113869.20,MM_Balance
M_000873,2020-09-10T12:20:56,STK_005,USR_004,USR_007,4611.62,143,659461.66,Normal
M_000875,2020-09-10T15:08:00,STK_004,USR_003,USR_004,1941.37,1042,2022907.54,MM_Balance
M_000876,2020-09-10T15:13:00,STK_003,USR_003,USR_004,2079.76,2753,5725579.28,MM_Balance
M_000877,2020-09-10T15:18:00,STK_004,USR_004,USR_003,1941.37,1706,3311977.22,MM_Balance
M_000874,2020-09-10T15:47:00,STK_003,USR_004,USR_003,2079.76,1589,3304738.64,MM_Balance
M_000878,2020-09-11T10:55:53,STK_002,USR_004,USR_002,1503.33,16354,24585458.82,Normal
M_000879,2020-09-11T15:06:00,STK_003,USR_004,USR_003,2058.46,1149,2365170.54,MM_Balance
M_000883,2020-09-11T15:16:00,STK_004,USR_004,USR_003,1977.37,1010,1997143.70,MM_Balance
M_000880,2020-09-11T15:21:00,STK_004,USR_003,USR_004,1977.37,1106,2186971.22,MM_Balance
M_000882,2020-09-11T15:42:00,STK_003,USR_003,USR_004,2058.46,2241,4613008.86,MM_Balance
M_000881,2020-09-11T15:58:00,STK_002,USR_003,USR_004,1528.62,1964,3002209.68,MM_Balance
M_000884,2020-09-12T13:32:38,STK_001,USR_009,USR_004,3596.99,32,115103.68,Normal
M_000889,2020-09-12T15:10:00,STK_004,USR_004,USR_003,1998.90,1675,3348157.50,MM_Balance
M_000888,2020-09-12T15:20:00,STK_003,USR_003,USR_004,2050.80,2058,4220546.40,MM_Balance
M_000885,2020-09-12T15:23:00,STK_003,USR_004,USR_003,2050.80,2531,5190574.80,MM_Balance
M_000887,2020-09-12T15:53:00,STK_002,USR_003,USR_004,1513.96,2255,3413979.80,MM_Balance
M_000886,2020-09-12T15:57:00,STK_004,USR_003,USR_004,1998.90,1579,3156263.10,MM_Balance
M_000891,2020-09-13T15:22:00,STK_003,USR_004,USR_003,2053.69,1253,2573273.57,MM_Balance
M_000894,2020-09-13T15:32:00,STK_003,USR_003,USR_004,2053.69,2535,5206104.15,MM_Balance
M_000893,2020-09-13T15:53:00,STK_002,USR_003,USR_004,1497.00,1369,2049393.00,MM_Balance
M_000890,2020-09-13T15:54:00,STK_002,USR_004,USR_003,1497.00,1230,1841310.00,MM_Balance
M_000892,2020-09-13T15:55:00,STK_004,USR_003,USR_004,1963.55,1417,2782350.35,MM_Balance
M_000895,2020-09-13T15:57:00,STK_004,USR_004,USR_003,1963.55,1417,2782350.35,MM_Balance
M_000897,2020-09-14T09:03:10,STK_004,USR_007,USR_004,1961.40,147,288325.80,Normal
M_000896,2020-09-14T09:57:55,STK_001,USR_006,USR_004,3531.74,201,709879.74,Normal
M_000903,2020-09-14T15:04:00,STK_004,USR_004,USR_003,1953.09,1432,2796824.88,MM_Balance
M_000898,2020-09-14T15:39:00,STK_002,USR_004,USR_003,1473.13,2343,3451543.59,MM_Balance
M_000901,2020-09-14T15:41:00,STK_002,USR_003,USR_004,1473.13,2641,3890536.33,MM_Balance
M_000899,2020-09-14T15:46:00,STK_003,USR_004,USR_003,2064.24,1665,3436959.60,MM_Balance
M_000902,2020-09-14T15:51:00,STK_003,USR_003,USR_004,2064.24,1661,3428702.64,MM_Balance
M_000900,2020-09-14T15:55:00,STK_004,USR_003,USR_004,1953.09,1432,2796824.88,MM_Balance
M_000904,2020-09-15T11:35:36,STK_002,USR_008,USR_003,1448.99,208,301389.92,Normal
M_000908,2020-09-15T15:17:00,STK_002,USR_003,USR_004,1497.60,1975,2957760.00,MM_Balance
M_000906,2020-09-15T15:23:00,STK_003,USR_004,USR_003,2054.80,2704,5556179.20,MM_Balance
M_000910,2020-09-15T15:23:00,STK_004,USR_004,USR_003,1941.32,1559,3026517.88,MM_Balance
M_000907,2020-09-15T15:28:00,STK_004,USR_003,USR_004,1941.32,1559,3026517.88,MM_Balance
M_000905,2020-09-15T15:42:00,STK_002,USR_004,USR_003,1497.60,1735,2598336.00,MM_Balance
M_000909,2020-09-15T15:48:00,STK_003,USR_003,USR_004,2054.80,1184,2432883.20,MM_Balance
M_000911,2020-09-16T13:20:50,STK_004,USR_010,USR_004,1945.27,50,97263.50,Normal
M_000914,2020-09-16T15:04:00,STK_004,USR_003,USR_004,1939.38,1509,2926524.42,MM_Balance
M_000915,2020-09-16T15:06:00,STK_002,USR_003,USR_004,1509.08,2051,3095123.08,MM_Balance
M_000916,2020-09-16T15:06:00,STK_003,USR_003,USR_004,2080.01,1845,3837618.45,MM_Balance
M_000912,2020-09-16T15:15:00,STK_002,USR_004,USR_003,1509.08,2723,4109224.84,MM_Balance
M_000913,2020-09-16T15:36:00,STK_003,USR_004,USR_003,2080.01,1605,3338416.05,MM_Balance
M_000917,2020-09-16T15:46:00,STK_004,USR_004,USR_003,1939.38,1509,2926524.42,MM_Balance
M_000918,2020-09-17T13:05:43,STK_003,USR_008,USR_004,1914.36,144,275667.84,Normal
M_000924,2020-09-17T15:10:00,STK_004,USR_004,USR_003,1957.10,1027,2009941.70,MM_Balance
M_000919,2020-09-17T15:11:00,STK_002,USR_004,USR_003,1505.66,1432,2156105.12,MM_Balance
M_000923,2020-09-17T15:25:00,STK_003,USR_003,USR_004,2087.66,1011,2110624.26,MM_Balance
M_000922,2020-09-17T15:34:00,STK_002,USR_003,USR_004,1505.66,1888,2842686.08,MM_Balance
M_000920,2020-09-17T15:38:00,STK_003,USR_004,USR_003,2087.66,2529,5279692.14,MM_Balance
M_000921,2020-09-17T15:43:00,STK_004,USR_003,USR_004,1957.10,1509,2953263.90,MM_Balance
M_000925,2020-09-18T09:08:40,STK_002,USR_003,USR_007,1462.47,107,156484.29,Normal
M_000926,2020-09-18T14:41:54,STK_004,USR_003,USR_009,1924.60,133,255971.80,Normal
M_000929,2020-09-18T15:07:00,STK_004,USR_003,USR_004,1909.65,1027,1961210.55,MM_Balance
M_000930,2020-09-18T15:09:00,STK_002,USR_003,USR_004,1505.34,2848,4287208.32,MM_Balance
M_000927,2020-09-18T15:19:00,STK_002,USR_004,USR_003,1505.34,1176,1770279.84,MM_Balance
M_000928,2020-09-18T15:30:00,STK_003,USR_004,USR_003,2072.06,1303,2699894.18,MM_Balance
M_000931,2020-09-18T15:31:00,STK_003,USR_003,USR_004,2072.06,2973,6160234.38,MM_Balance
M_000932,2020-09-18T15:55:00,STK_004,USR_004,USR_003,1909.65,1040,1986036.00,MM_Balance
M_000935,2020-09-19T15:01:00,STK_004,USR_003,USR_004,1899.55,1040,1975532.00,MM_Balance
M_000936,2020-09-19T15:20:00,STK_002,USR_003,USR_004,1513.10,2180,3298558.00,MM_Balance
M_000938,2020-09-19T15:30:00,STK_004,USR_004,USR_003,1899.55,1642,3119061.10,MM_Balance
M_000933,2020-09-19T15:31:00,STK_002,USR_004,USR_003,1513.10,1818,2750815.80,MM_Balance
M_000934,2020-09-19T15:45:00,STK_003,USR_004,USR_003,2039.68,1474,3006488.32,MM_Balance
M_000937,2020-09-19T15:57:00,STK_003,USR_003,USR_004,2039.68,1548,3157424.64,MM_Balance
M_000943,2020-09-20T15:13:00,STK_003,USR_003,USR_004,2012.01,2273,4573298.73,MM_Balance
M_000941,2020-09-20T15:26:00,STK_004,USR_003,USR_004,1908.41,1642,3133609.22,MM_Balance
M_000942,2020-09-20T15:30:00,STK_002,USR_003,USR_004,1517.55,2630,3991156.50,MM_Balance
M_000940,2020-09-20T15:45:00,STK_003,USR_004,USR_003,2012.01,2480,4989784.80,MM_Balance
M_000944,2020-09-20T15:47:00,STK_004,USR_004,USR_003,1908.41,1642,3133609.22,MM_Balance
M_000939,2020-09-20T15:56:00,STK_002,USR_004,USR_003,1517.55,1268,1924253.40,MM_Balance
M_000946,2020-09-21T15:04:00,STK_003,USR_004,USR_003,1997.23,2652,5296653.96,MM_Balance
M_000947,2020-09-21T15:07:00,STK_004,USR_003,USR_004,1892.95,1642,3108223.90,MM_Balance
M_000949,2020-09-21T15:16:00,STK_003,USR_003,USR_004,1997.23,1996,3986471.08,MM_Balance
M_000950,2020-09-21T15:22:00,STK_004,USR_004,USR_003,1892.95,1642,3108223.90,MM_Balance
M_000948,2020-09-21T15:35:00,STK_002,USR_003,USR_004,1535.22,1247,1914419.34,MM_Balance
M_000945,2020-09-21T15:55:00,STK_002,USR_004,USR_003,1535.22,2695,4137417.90,MM_Balance
M_000951,2020-09-22T09:57:34,STK_001,USR_003,USR_010,3561.64,290,1032875.60,Normal
M_000953,2020-09-22T15:28:00,STK_003,USR_004,USR_003,1998.46,2450,4896227.00,MM_Balance
M_000955,2020-09-22T15:41:00,STK_002,USR_003,USR_004,1519.63,1315,1998313.45,MM_Balance
M_000952,2020-09-22T15:46:00,STK_002,USR_004,USR_003,1519.63,1321,2007431.23,MM_Balance
M_000956,2020-09-22T15:52:00,STK_003,USR_003,USR_004,1998.46,1685,3367405.10,MM_Balance
M_000957,2020-09-22T15:54:00,STK_004,USR_004,USR_003,1901.06,1251,2378226.06,MM_Balance
M_000954,2020-09-22T15:55:00,STK_004,USR_003,USR_004,1901.06,1642,3121540.52,MM_Balance
M_000958,2020-09-23T11:14:02,STK_003,USR_009,USR_004,1821.89,194,353446.66,Normal
M_000960,2020-09-23T15:01:00,STK_003,USR_004,USR_003,2000.18,2932,5864527.76,MM_Balance
M_000963,2020-09-23T15:21:00,STK_003,USR_003,USR_004,2000.18,1173,2346211.14,MM_Balance
M_000961,2020-09-23T15:49:00,STK_004,USR_003,USR_004,1880.68,1251,2352730.68,MM_Balance
M_000964,2020-09-23T15:49:00,STK_004,USR_004,USR_003,1880.68,1642,3088076.56,MM_Balance
M_000962,2020-09-23T15:51:00,STK_002,USR_003,USR_004,1507.05,2469,3720906.45,MM_Balance
M_000959,2020-09-23T15:54:00,STK_002,USR_004,USR_003,1507.05,2949,4444290.45,MM_Balance
M_000969,2020-09-24T15:02:00,STK_003,USR_003,USR_004,1979.99,1172,2320548.28,MM_Balance
M_000968,2020-09-24T15:12:00,STK_002,USR_003,USR_004,1471.44,2588,3808086.72,MM_Balance
M_000966,2020-09-24T15:13:00,STK_003,USR_004,USR_003,1979.99,2318,4589616.82,MM_Balance
M_000967,2020-09-24T15:22:00,STK_004,USR_003,USR_004,1892.33,1642,3107205.86,MM_Balance
M_000965,2020-09-24T15:25:00,STK_002,USR_004,USR_003,1471.44,2434,3581484.96,MM_Balance
M_000970,2020-09-24T15:46:00,STK_004,USR_004,USR_003,1892.33,1642,3107205.86,MM_Balance
M_000971,2020-09-25T11:45:59,STK_005,USR_006,USR_004,4725.67,133,628514.11,Normal
M_000972,2020-09-25T15:03:00,STK_002,USR_004,USR_003,1460.73,1253,1830294.69,MM_Balance
M_000973,2020-09-25T15:19:00,STK_003,USR_004,USR_003,1976.37,1919,3792654.03,MM_Balance
M_000976,2020-09-25T15:19:00,STK_003,USR_003,USR_004,1976.37,1717,3393427.29,MM_Balance
M_000974,2020-09-25T15:21:00,STK_004,USR_003,USR_004,1918.34,1642,3149914.28,MM_Balance
M_000975,2020-09-25T15:47:00,STK_002,USR_003,USR_004,1460.73,2649,3869473.77,MM_Balance
M_000977,2020-09-25T15:50:00,STK_004,USR_004,USR_003,1918.34,1642,3149914.28,MM_Balance
M_000978,2020-09-26T12:52:02,STK_004,USR_004,USR_007,1957.35,51,99824.85,Normal
M_000981,2020-09-26T15:16:00,STK_004,USR_003,USR_004,1949.51,1693,3300520.43,MM_Balance
M_000984,2020-09-26T15:26:00,STK_004,USR_004,USR_003,1949.51,1693,3300520.43,MM_Balance
M_000982,2020-09-26T15:27:00,STK_002,USR_003,USR_004,1446.80,2303,3331980.40,MM_Balance
M_000979,2020-09-26T15:33:00,STK_002,USR_004,USR_003,1446.80,2386,3452064.80,MM_Balance
M_000980,2020-09-26T15:35:00,STK_003,USR_004,USR_003,1978.79,2204,4361253.16,MM_Balance
M_000983,2020-09-26T15:59:00,STK_003,USR_003,USR_004,1978.79,2411,4770862.69,MM_Balance
M_000985,2020-09-27T12:43:09,STK_002,USR_010,USR_004,1366.15,70,95630.50,Normal
M_000991,2020-09-27T15:07:00,STK_004,USR_004,USR_003,1947.99,1004,1955781.96,MM_Balance
M_000986,2020-09-27T15:09:00,STK_002,USR_004,USR_003,1424.19,2620,3731377.80,MM_Balance
M_000989,2020-09-27T15:18:00,STK_002,USR_003,USR_004,1424.19,2820,4016215.80,MM_Balance
M_000987,2020-09-27T15:37:00,STK_003,USR_004,USR_003,1996.26,2605,5200257.30,MM_Balance
M_000990,2020-09-27T15:52:00,STK_003,USR_003,USR_004,1996.26,1374,2742861.24,MM_Balance
M_000988,2020-09-27T15:59:00,STK_004,USR_003,USR_004,1947.99,1099,2140841.01,MM_Balance
M_000995,2020-09-28T15:14:00,STK_002,USR_003,USR_004,1418.11,1793,2542671.23,MM_Balance
M_000992,2020-09-28T15:28:00,STK_002,USR_004,USR_003,1418.11,2366,3355248.26,MM_Balance
M_000996,2020-09-28T15:34:00,STK_003,USR_003,USR_004,2019.19,1694,3420507.86,MM_Balance
M_000997,2020-09-28T15:42:00,STK_004,USR_004,USR_003,1950.20,1277,2490405.40,MM_Balance
M_000993,2020-09-28T15:46:00,STK_003,USR_004,USR_003,2019.19,2774,5601233.06,MM_Balance
M_000994,2020-09-28T15:51:00,STK_004,USR_003,USR_004,1950.20,1182,2305136.40,MM_Balance
M_000999,2020-09-29T10:52:23,STK_005,USR_003,USR_005,4663.62,19,88608.78,Normal
M_000998,2020-09-29T13:19:52,STK_005,USR_003,USR_007,4675.40,30,140262.00,Normal
M_001003,2020-09-29T15:01:00,STK_002,USR_003,USR_004,1408.64,1849,2604575.36,MM_Balance
M_001005,2020-09-29T15:06:00,STK_004,USR_004,USR_003,1971.26,1234,2432534.84,MM_Balance
M_001004,2020-09-29T15:16:00,STK_003,USR_003,USR_004,2057.02,1782,3665609.64,MM_Balance
M_001002,2020-09-29T15:27:00,STK_004,USR_003,USR_004,1971.26,1693,3337343.18,MM_Balance
M_001000,2020-09-29T15:37:00,STK_002,USR_004,USR_003,1408.64,1822,2566542.08,MM_Balance
M_001001,2020-09-29T15:55:00,STK_003,USR_004,USR_003,2057.02,2006,4126382.12,MM_Balance
M_001006,2020-09-30T11:42:45,STK_003,USR_006,USR_003,1962.90,23,45146.70,Normal
M_001007,2020-09-30T13:35:28,STK_002,USR_003,USR_005,1359.34,77,104669.18,Normal
M_001011,2020-09-30T15:01:00,STK_002,USR_003,USR_004,1415.47,1991,2818200.77,MM_Balance
M_001008,2020-09-30T15:07:00,STK_002,USR_004,USR_003,1415.47,2944,4167143.68,MM_Balance
M_001012,2020-09-30T15:14:00,STK_003,USR_003,USR_004,2039.61,2297,4684984.17,MM_Balance
M_001009,2020-09-30T15:20:00,STK_003,USR_004,USR_003,2039.61,1124,2292521.64,MM_Balance
M_001010,2020-09-30T15:26:00,STK_004,USR_003,USR_004,1958.58,1234,2416887.72,MM_Balance
M_001013,2020-09-30T15:35:00,STK_004,USR_004,USR_003,1958.58,1551,3037757.58,MM_Balance
M_001015,2020-10-01T15:00:00,STK_003,USR_004,USR_003,2081.67,1085,2258611.95,MM_Balance
M_001017,2020-10-01T15:10:00,STK_002,USR_003,USR_004,1421.46,2337,3321952.02,MM_Balance
M_001019,2020-10-01T15:38:00,STK_004,USR_004,USR_003,1937.67,1559,3020827.53,MM_Balance
M_001016,2020-10-01T15:53:00,STK_004,USR_003,USR_004,1937.67,1551,3005326.17,MM_Balance
M_001014,2020-10-01T15:58:00,STK_002,USR_004,USR_003,1421.46,2968,4218893.28,MM_Balance
M_001018,2020-10-01T15:59:00,STK_003,USR_003,USR_004,2081.67,1123,2337715.41,MM_Balance
M_001027,2020-10-02T12:00:00.050000,STK_004,USR_003,USR_004,1917.08,1693,3245616.44,Wash_Trade
M_001028,2020-10-02T12:00:00.100000,STK_004,USR_004,USR_003,1917.08,1693,3245616.44,Wash_Trade
M_001029,2020-10-02T12:00:00.150000,STK_004,USR_003,USR_004,1917.08,1693,3245616.44,Wash_Trade
M_001030,2020-10-02T12:00:00.200000,STK_004,USR_004,USR_003,1917.08,1693,3245616.44,Wash_Trade
M_001031,2020-10-02T12:00:00.250000,STK_004,USR_003,USR_004,1917.08,1693,3245616.44,Wash_Trade
M_001032,2020-10-02T12:00:00.300000,STK_004,USR_004,USR_003,1917.08,1693,3245616.44,Wash_Trade
M_001033,2020-10-02T12:00:00.350000,STK_004,USR_003,USR_004,1917.08,1693,3245616.44,Wash_Trade
M_001034,2020-10-02T12:00:00.400000,STK_004,USR_004,USR_003,1917.08,1693,3245616.44,Wash_Trade
M_001035,2020-10-02T12:00:00.450000,STK_004,USR_003,USR_004,1917.08,1693,3245616.44,Wash_Trade
M_001036,2020-10-02T12:00:00.500000,STK_004,USR_004,USR_003,1917.08,1693,3245616.44,Wash_Trade
M_001037,2020-10-02T12:00:00.550000,STK_004,USR_003,USR_004,1917.08,1693,3245616.44,Wash_Trade
M_001038,2020-10-02T12:00:00.600000,STK_004,USR_004,USR_003,1917.08,1693,3245616.44,Wash_Trade
M_001039,2020-10-02T12:00:00.650000,STK_004,USR_003,USR_004,1917.08,1693,3245616.44,Wash_Trade
M_001040,2020-10-02T12:00:00.700000,STK_004,USR_004,USR_003,1917.08,1693,3245616.44,Wash_Trade
M_001041,2020-10-02T12:00:00.750000,STK_004,USR_003,USR_004,1917.08,1693,3245616.44,Wash_Trade
M_001042,2020-10-02T12:00:00.800000,STK_004,USR_004,USR_003,1917.08,1693,3245616.44,Wash_Trade
M_001043,2020-10-02T12:00:00.850000,STK_004,USR_003,USR_004,1917.08,1693,3245616.44,Wash_Trade
M_001044,2020-10-02T12:00:00.900000,STK_004,USR_004,USR_003,1917.08,1693,3245616.44,Wash_Trade
M_001045,2020-10-02T12:00:00.950000,STK_004,USR_003,USR_004,1917.08,1693,3245616.44,Wash_Trade
M_001046,2020-10-02T12:00:01,STK_004,USR_004,USR_003,1917.08,1693,3245616.44,Wash_Trade
M_001020,2020-10-02T13:35:41,STK_005,USR_004,USR_010,4720.39,231,1090410.09,Normal
M_001023,2020-10-02T15:13:00,STK_004,USR_003,USR_004,1917.08,1559,2988727.72,MM_Balance
M_001022,2020-10-02T15:15:00,STK_003,USR_004,USR_003,2091.09,1559,3260009.31,MM_Balance
M_001021,2020-10-02T15:16:00,STK_002,USR_004,USR_003,1420.33,2300,3266759.00,MM_Balance
M_001024,2020-10-02T15:38:00,STK_002,USR_003,USR_004,1420.33,2964,4209858.12,MM_Balance
M_001025,2020-10-02T15:58:00,STK_003,USR_003,USR_004,2091.09,1032,2158004.88,MM_Balance
M_001026,2020-10-02T15:59:00,STK_004,USR_004,USR_003,1917.08,1693,3245616.44,MM_Balance
