Transaction_ID,Timestamp,Debit_Account,Credit_Account,Asset_Type,Amount,Price,Memo
M_004238,2021-06-28T15:30:00,USR_003_Cash,USR_004_Cash,CASH,6910.08,1.00,MM_Balance
M_004242,2021-06-28T15:39:00,USR_003_Stock,USR_004_Stock,STK_002,1442,3.54,MM_Balance
M_004242,2021-06-28T15:39:00,USR_004_Cash,USR_003_Cash,CASH,5104.68,1.00,MM_Balance
M_004241,2021-06-28T15:51:00,USR_003_Stock,USR_004_Stock,STK_005,40,4.32,MM_Balance
M_004241,2021-06-28T15:51:00,USR_004_Cash,USR_003_Cash,CASH,172.80,1.00,MM_Balance
EX_IN_004250,2021-06-29T09:00:51,USR_007_Cash,ACC_Input_From_Outside_Cash,CASH,121458.84,1.00,External_Inflow
EX_IN_004249,2021-06-29T09:04:05,USR_002_Cash,ACC_Input_From_Outside_Cash,CASH,121458.84,1.00,External_Inflow
EX_IN_004247,2021-06-29T09:04:51,USR_009_Cash,ACC_Input_From_Outside_Cash,CASH,121458.84,1.00,External_Inflow
EX_IN_004248,2021-06-29T09:06:20,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,121458.84,1.00,External_Inflow
EX_IN_004245,2021-06-29T09:13:18,USR_005_Cash,ACC_Input_From_Outside_Cash,CASH,121458.84,1.00,External_Inflow
EX_IN_004246,2021-06-29T09:16:55,USR_010_Cash,ACC_Input_From_Outside_Cash,CASH,121458.84,1.00,External_Inflow
M_004252,2021-06-29T10:41:57,USR_006_Stock,USR_003_Stock,STK_002,164,3.44,Normal
M_004252,2021-06-29T10:41:57,USR_003_Cash,USR_006_Cash,CASH,564.16,1.00,Normal
M_004253,2021-06-29T11:27:14,USR_008_Stock,USR_003_Stock,STK_004,83,1.23,Normal
M_004253,2021-06-29T11:27:14,USR_003_Cash,USR_008_Cash,CASH,102.09,1.00,Normal
M_004251,2021-06-29T13:38:22,USR_010_Stock,USR_003_Stock,STK_002,252,3.26,Normal
M_004251,2021-06-29T13:38:22,USR_003_Cash,USR_010_Cash,CASH,821.52,1.00,Normal
M_004260,2021-06-29T15:06:00,USR_003_Stock,USR_004_Stock,STK_004,1646,1.47,MM_Balance
M_004260,2021-06-29T15:06:00,USR_004_Cash,USR_003_Cash,CASH,2419.62,1.00,MM_Balance
M_004261,2021-06-29T15:08:00,USR_004_Stock,USR_003_Stock,STK_005,40,4.31,MM_Balance
M_004261,2021-06-29T15:08:00,USR_003_Cash,USR_004_Cash,CASH,172.40,1.00,MM_Balance
M_004257,2021-06-29T15:11:00,USR_003_Stock,USR_004_Stock,STK_005,40,4.31,MM_Balance
M_004257,2021-06-29T15:11:00,USR_004_Cash,USR_003_Cash,CASH,172.40,1.00,MM_Balance
M_004254,2021-06-29T15:17:00,USR_004_Stock,USR_003_Stock,STK_002,2194,3.88,MM_Balance
M_004254,2021-06-29T15:17:00,USR_003_Cash,USR_004_Cash,CASH,8512.72,1.00,MM_Balance
M_004259,2021-06-29T15:41:00,USR_003_Stock,USR_004_Stock,STK_003,1861,62.27,MM_Balance
M_004259,2021-06-29T15:41:00,USR_004_Cash,USR_003_Cash,CASH,115884.47,1.00,MM_Balance
M_004258,2021-06-29T15:43:00,USR_003_Stock,USR_004_Stock,STK_002,1426,3.88,MM_Balance
M_004258,2021-06-29T15:43:00,USR_004_Cash,USR_003_Cash,CASH,5532.88,1.00,MM_Balance
M_004255,2021-06-29T15:52:00,USR_004_Stock,USR_003_Stock,STK_003,2519,62.27,MM_Balance
M_004255,2021-06-29T15:52:00,USR_003_Cash,USR_004_Cash,CASH,156858.13,1.00,MM_Balance
M_004256,2021-06-29T15:53:00,USR_004_Stock,USR_003_Stock,STK_004,2633,1.47,MM_Balance
M_004256,2021-06-29T15:53:00,USR_003_Cash,USR_004_Cash,CASH,3870.51,1.00,MM_Balance
M_004262,2021-06-30T14:23:17,USR_003_Stock,USR_010_Stock,STK_005,173,4.46,Normal
M_004262,2021-06-30T14:23:17,USR_010_Cash,USR_003_Cash,CASH,771.58,1.00,Normal
M_004268,2021-06-30T15:03:00,USR_003_Stock,USR_004_Stock,STK_003,1776,62.56,MM_Balance
M_004268,2021-06-30T15:03:00,USR_004_Cash,USR_003_Cash,CASH,111106.56,1.00,MM_Balance
M_004267,2021-06-30T15:13:00,USR_003_Stock,USR_004_Stock,STK_002,1259,3.96,MM_Balance
M_004267,2021-06-30T15:13:00,USR_004_Cash,USR_003_Cash,CASH,4985.64,1.00,MM_Balance
M_004270,2021-06-30T15:29:00,USR_004_Stock,USR_003_Stock,STK_005,213,4.26,MM_Balance
M_004270,2021-06-30T15:29:00,USR_003_Cash,USR_004_Cash,CASH,907.38,1.00,MM_Balance
M_004266,2021-06-30T15:30:00,USR_003_Stock,USR_004_Stock,STK_005,40,4.26,MM_Balance
M_004266,2021-06-30T15:30:00,USR_004_Cash,USR_003_Cash,CASH,170.40,1.00,MM_Balance
M_004269,2021-06-30T15:33:00,USR_003_Stock,USR_004_Stock,STK_004,2024,1.48,MM_Balance
M_004269,2021-06-30T15:33:00,USR_004_Cash,USR_003_Cash,CASH,2995.52,1.00,MM_Balance
M_004265,2021-06-30T15:38:00,USR_004_Stock,USR_003_Stock,STK_004,2500,1.48,MM_Balance
M_004265,2021-06-30T15:38:00,USR_003_Cash,USR_004_Cash,CASH,3700.00,1.00,MM_Balance
M_004264,2021-06-30T15:44:00,USR_004_Stock,USR_003_Stock,STK_003,2551,62.56,MM_Balance
M_004264,2021-06-30T15:44:00,USR_003_Cash,USR_004_Cash,CASH,159590.56,1.00,MM_Balance
M_004263,2021-06-30T15:56:00,USR_004_Stock,USR_003_Stock,STK_002,2106,3.96,MM_Balance
M_004263,2021-06-30T15:56:00,USR_003_Cash,USR_004_Cash,CASH,8339.76,1.00,MM_Balance
EX_IN_004274,2021-07-01T09:01:29,USR_001_Cash,ACC_Input_From_Outside_Cash,CASH,11156.54,1.00,External_Inflow
EX_IN_004275,2021-07-01T09:01:43,USR_010_Cash,ACC_Input_From_Outside_Cash,CASH,11156.54,1.00,External_Inflow
EX_IN_004271,2021-07-01T09:02:55,USR_006_Cash,ACC_Input_From_Outside_Cash,CASH,11156.54,1.00,External_Inflow
EX_IN_004273,2021-07-01T09:10:15,USR_005_Cash,ACC_Input_From_Outside_Cash,CASH,11156.54,1.00,External_Inflow
EX_IN_004276,2021-07-01T09:13:46,USR_002_Cash,ACC_Input_From_Outside_Cash,CASH,11156.54,1.00,External_Inflow
EX_IN_004272,2021-07-01T09:14:55,USR_009_Cash,ACC_Input_From_Outside_Cash,CASH,11156.54,1.00,External_Inflow
EX_IN_004277,2021-07-01T09:19:29,USR_007_Cash,ACC_Input_From_Outside_Cash,CASH,11156.54,1.00,External_Inflow
EX_IN_004278,2021-07-01T09:25:09,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,11156.54,1.00,External_Inflow
M_004279,2021-07-01T11:12:23,USR_010_Stock,USR_004_Stock,STK_005,173,4.20,Normal
M_004279,2021-07-01T11:12:23,USR_004_Cash,USR_010_Cash,CASH,726.60,1.00,Normal
M_004280,2021-07-01T11:18:50,USR_003_Stock,USR_006_Stock,STK_001,43,12642.25,Normal
M_004280,2021-07-01T11:18:50,USR_006_Cash,USR_003_Cash,CASH,543616.75,1.00,Normal
M_004290,2021-07-01T12:00:00.050000,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,Wash_Trade
M_004290,2021-07-01T12:00:00.050000,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,Wash_Trade
M_004291,2021-07-01T12:00:00.100000,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,Wash_Trade
M_004291,2021-07-01T12:00:00.100000,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,Wash_Trade
M_004292,2021-07-01T12:00:00.150000,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,Wash_Trade
M_004292,2021-07-01T12:00:00.150000,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,Wash_Trade
M_004293,2021-07-01T12:00:00.200000,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,Wash_Trade
M_004293,2021-07-01T12:00:00.200000,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,Wash_Trade
M_004294,2021-07-01T12:00:00.250000,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,Wash_Trade
M_004294,2021-07-01T12:00:00.250000,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,Wash_Trade
M_004295,2021-07-01T12:00:00.300000,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,Wash_Trade
M_004295,2021-07-01T12:00:00.300000,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,Wash_Trade
M_004296,2021-07-01T12:00:00.350000,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,Wash_Trade
M_004296,2021-07-01T12:00:00.350000,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,Wash_Trade
M_004297,2021-07-01T12:00:00.400000,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,Wash_Trade
M_004297,2021-07-01T12:00:00.400000,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,Wash_Trade
M_004298,2021-07-01T12:00:00.450000,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,Wash_Trade
M_004298,2021-07-01T12:00:00.450000,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,Wash_Trade
M_004299,2021-07-01T12:00:00.500000,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,Wash_Trade
M_004299,2021-07-01T12:00:00.500000,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,Wash_Trade
M_004300,2021-07-01T12:00:00.550000,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,Wash_Trade
M_004300,2021-07-01T12:00:00.550000,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,Wash_Trade
M_004301,2021-07-01T12:00:00.600000,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,Wash_Trade
M_004301,2021-07-01T12:00:00.600000,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,Wash_Trade
M_004302,2021-07-01T12:00:00.650000,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,Wash_Trade
M_004302,2021-07-01T12:00:00.650000,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,Wash_Trade
M_004303,2021-07-01T12:00:00.700000,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,Wash_Trade
M_004303,2021-07-01T12:00:00.700000,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,Wash_Trade
M_004304,2021-07-01T12:00:00.750000,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,Wash_Trade
M_004304,2021-07-01T12:00:00.750000,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,Wash_Trade
M_004305,2021-07-01T12:00:00.800000,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,Wash_Trade
M_004305,2021-07-01T12:00:00.800000,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,Wash_Trade
M_004306,2021-07-01T12:00:00.850000,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,Wash_Trade
M_004306,2021-07-01T12:00:00.850000,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,Wash_Trade
M_004307,2021-07-01T12:00:00.900000,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,Wash_Trade
M_004307,2021-07-01T12:00:00.900000,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,Wash_Trade
M_004308,2021-07-01T12:00:00.950000,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,Wash_Trade
M_004308,2021-07-01T12:00:00.950000,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,Wash_Trade
M_004309,2021-07-01T12:00:01,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,Wash_Trade
M_004309,2021-07-01T12:00:01,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,Wash_Trade
M_004281,2021-07-01T15:00:00,USR_004_Stock,USR_003_Stock,STK_002,2774,3.87,MM_Balance
M_004281,2021-07-01T15:00:00,USR_003_Cash,USR_004_Cash,CASH,10735.38,1.00,MM_Balance
M_004289,2021-07-01T15:00:00,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,MM_Balance
M_004289,2021-07-01T15:00:00,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,MM_Balance
M_004284,2021-07-01T15:03:00,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,MM_Balance
M_004284,2021-07-01T15:03:00,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,MM_Balance
M_004283,2021-07-01T15:13:00,USR_004_Stock,USR_003_Stock,STK_004,2799,1.54,MM_Balance
M_004283,2021-07-01T15:13:00,USR_003_Cash,USR_004_Cash,CASH,4310.46,1.00,MM_Balance
M_004288,2021-07-01T15:15:00,USR_003_Stock,USR_004_Stock,STK_004,1928,1.54,MM_Balance
M_004288,2021-07-01T15:15:00,USR_004_Cash,USR_003_Cash,CASH,2969.12,1.00,MM_Balance
M_004282,2021-07-01T15:21:00,USR_004_Stock,USR_003_Stock,STK_003,2848,62.88,MM_Balance
M_004282,2021-07-01T15:21:00,USR_003_Cash,USR_004_Cash,CASH,179082.24,1.00,MM_Balance
M_004285,2021-07-01T15:35:00,USR_004_Stock,USR_003_Stock,STK_001,43,12324.62,MM_Balance
M_004285,2021-07-01T15:35:00,USR_003_Cash,USR_004_Cash,CASH,529958.66,1.00,MM_Balance
M_004287,2021-07-01T15:45:00,USR_003_Stock,USR_004_Stock,STK_003,2523,62.88,MM_Balance
M_004287,2021-07-01T15:45:00,USR_004_Cash,USR_003_Cash,CASH,158646.24,1.00,MM_Balance
M_004286,2021-07-01T15:50:00,USR_003_Stock,USR_004_Stock,STK_002,1509,3.87,MM_Balance
M_004286,2021-07-01T15:50:00,USR_004_Cash,USR_003_Cash,CASH,5839.83,1.00,MM_Balance
M_004310,2021-07-02T14:47:50,USR_008_Stock,USR_003_Stock,STK_004,243,1.32,Normal
M_004310,2021-07-02T14:47:50,USR_003_Cash,USR_008_Cash,CASH,320.76,1.00,Normal
M_004315,2021-07-02T15:02:00,USR_003_Stock,USR_004_Stock,STK_005,40,4.23,MM_Balance
M_004315,2021-07-02T15:02:00,USR_004_Cash,USR_003_Cash,CASH,169.20,1.00,MM_Balance
M_004318,2021-07-02T15:07:00,USR_003_Stock,USR_004_Stock,STK_003,1889,61.66,MM_Balance
M_004318,2021-07-02T15:07:00,USR_004_Cash,USR_003_Cash,CASH,116475.74,1.00,MM_Balance
M_004317,2021-07-02T15:14:00,USR_003_Stock,USR_004_Stock,STK_002,2401,3.86,MM_Balance
M_004317,2021-07-02T15:14:00,USR_004_Cash,USR_003_Cash,CASH,9267.86,1.00,MM_Balance
M_004314,2021-07-02T15:16:00,USR_004_Stock,USR_003_Stock,STK_004,1983,1.62,MM_Balance
M_004314,2021-07-02T15:16:00,USR_003_Cash,USR_004_Cash,CASH,3212.46,1.00,MM_Balance
M_004320,2021-07-02T15:28:00,USR_004_Stock,USR_003_Stock,STK_005,40,4.23,MM_Balance
M_004320,2021-07-02T15:28:00,USR_003_Cash,USR_004_Cash,CASH,169.20,1.00,MM_Balance
M_004312,2021-07-02T15:34:00,USR_004_Stock,USR_003_Stock,STK_002,1614,3.86,MM_Balance
M_004312,2021-07-02T15:34:00,USR_003_Cash,USR_004_Cash,CASH,6230.04,1.00,MM_Balance
M_004311,2021-07-02T15:50:00,USR_003_Stock,USR_004_Stock,STK_001,43,12347.37,MM_Balance
M_004311,2021-07-02T15:50:00,USR_004_Cash,USR_003_Cash,CASH,530936.91,1.00,MM_Balance
M_004319,2021-07-02T15:53:00,USR_003_Stock,USR_004_Stock,STK_004,2480,1.62,MM_Balance
M_004319,2021-07-02T15:53:00,USR_004_Cash,USR_003_Cash,CASH,4017.60,1.00,MM_Balance
M_004313,2021-07-02T15:54:00,USR_004_Stock,USR_003_Stock,STK_003,2930,61.66,MM_Balance
M_004313,2021-07-02T15:54:00,USR_003_Cash,USR_004_Cash,CASH,180663.80,1.00,MM_Balance
M_004316,2021-07-02T15:58:00,USR_004_Stock,USR_003_Stock,STK_001,43,12347.37,MM_Balance
M_004316,2021-07-02T15:58:00,USR_003_Cash,USR_004_Cash,CASH,530936.91,1.00,MM_Balance
M_004321,2021-07-03T12:01:40,USR_003_Stock,USR_001_Stock,STK_003,10307,57.39,Normal
M_004321,2021-07-03T12:01:40,USR_001_Cash,USR_003_Cash,CASH,591518.73,1.00,Normal
M_004327,2021-07-03T15:03:00,USR_004_Stock,USR_003_Stock,STK_001,43,12568.63,MM_Balance
M_004327,2021-07-03T15:03:00,USR_003_Cash,USR_004_Cash,CASH,540451.09,1.00,MM_Balance
M_004329,2021-07-03T15:08:00,USR_003_Stock,USR_004_Stock,STK_003,2659,1.00,MM_Balance
M_004329,2021-07-03T15:08:00,USR_004_Cash,USR_003_Cash,CASH,2659.00,1.00,MM_Balance
M_004331,2021-07-03T15:08:00,USR_004_Stock,USR_003_Stock,STK_005,40,4.30,MM_Balance
M_004331,2021-07-03T15:08:00,USR_003_Cash,USR_004_Cash,CASH,172.00,1.00,MM_Balance
M_004326,2021-07-03T15:09:00,USR_003_Stock,USR_004_Stock,STK_005,40,4.30,MM_Balance
M_004326,2021-07-03T15:09:00,USR_004_Cash,USR_003_Cash,CASH,172.00,1.00,MM_Balance
M_004322,2021-07-03T15:20:00,USR_003_Stock,USR_004_Stock,STK_001,43,12568.63,MM_Balance
M_004322,2021-07-03T15:20:00,USR_004_Cash,USR_003_Cash,CASH,540451.09,1.00,MM_Balance
M_004325,2021-07-03T15:25:00,USR_004_Stock,USR_003_Stock,STK_004,2767,1.62,MM_Balance
M_004325,2021-07-03T15:25:00,USR_003_Cash,USR_004_Cash,CASH,4482.54,1.00,MM_Balance
M_004330,2021-07-03T15:32:00,USR_003_Stock,USR_004_Stock,STK_004,2410,1.62,MM_Balance
M_004330,2021-07-03T15:32:00,USR_004_Cash,USR_003_Cash,CASH,3904.20,1.00,MM_Balance
M_004323,2021-07-03T15:36:00,USR_004_Stock,USR_003_Stock,STK_002,2932,3.92,MM_Balance
M_004323,2021-07-03T15:36:00,USR_003_Cash,USR_004_Cash,CASH,11493.44,1.00,MM_Balance
M_004324,2021-07-03T15:37:00,USR_004_Stock,USR_003_Stock,STK_003,1580,1.00,MM_Balance
M_004324,2021-07-03T15:37:00,USR_003_Cash,USR_004_Cash,CASH,1580.00,1.00,MM_Balance
M_004328,2021-07-03T15:56:00,USR_003_Stock,USR_004_Stock,STK_002,1546,3.92,MM_Balance
M_004328,2021-07-03T15:56:00,USR_004_Cash,USR_003_Cash,CASH,6060.32,1.00,MM_Balance
M_004332,2021-07-04T12:45:47,USR_010_Stock,USR_004_Stock,STK_003,79,1.00,Normal
M_004332,2021-07-04T12:45:47,USR_004_Cash,USR_010_Cash,CASH,79.00,1.00,Normal
M_004339,2021-07-04T15:11:00,USR_003_Stock,USR_004_Stock,STK_002,2286,4.00,MM_Balance
M_004339,2021-07-04T15:11:00,USR_004_Cash,USR_003_Cash,CASH,9144.00,1.00,MM_Balance
M_004333,2021-07-04T15:18:00,USR_003_Stock,USR_004_Stock,STK_001,43,12512.54,MM_Balance
M_004333,2021-07-04T15:18:00,USR_004_Cash,USR_003_Cash,CASH,538039.22,1.00,MM_Balance
M_004338,2021-07-04T15:26:00,USR_004_Stock,USR_003_Stock,STK_001,43,12512.54,MM_Balance
M_004338,2021-07-04T15:26:00,USR_003_Cash,USR_004_Cash,CASH,538039.22,1.00,MM_Balance
M_004335,2021-07-04T15:35:00,USR_004_Stock,USR_003_Stock,STK_003,2580,1.02,MM_Balance
M_004335,2021-07-04T15:35:00,USR_003_Cash,USR_004_Cash,CASH,2631.60,1.00,MM_Balance
M_004337,2021-07-04T15:35:00,USR_003_Stock,USR_004_Stock,STK_005,40,4.22,MM_Balance
M_004337,2021-07-04T15:35:00,USR_004_Cash,USR_003_Cash,CASH,168.80,1.00,MM_Balance
M_004340,2021-07-04T15:36:00,USR_003_Stock,USR_004_Stock,STK_003,1708,1.02,MM_Balance
M_004340,2021-07-04T15:36:00,USR_004_Cash,USR_003_Cash,CASH,1742.16,1.00,MM_Balance
M_004334,2021-07-04T15:39:00,USR_004_Stock,USR_003_Stock,STK_002,1326,4.00,MM_Balance
M_004334,2021-07-04T15:39:00,USR_003_Cash,USR_004_Cash,CASH,5304.00,1.00,MM_Balance
M_004341,2021-07-04T15:42:00,USR_003_Stock,USR_004_Stock,STK_004,1587,1.63,MM_Balance
M_004341,2021-07-04T15:42:00,USR_004_Cash,USR_003_Cash,CASH,2586.81,1.00,MM_Balance
M_004336,2021-07-04T15:44:00,USR_004_Stock,USR_003_Stock,STK_004,2129,1.63,MM_Balance
M_004336,2021-07-04T15:44:00,USR_003_Cash,USR_004_Cash,CASH,3470.27,1.00,MM_Balance
M_004342,2021-07-04T15:56:00,USR_004_Stock,USR_003_Stock,STK_005,40,4.22,MM_Balance
M_004342,2021-07-04T15:56:00,USR_003_Cash,USR_004_Cash,CASH,168.80,1.00,MM_Balance
EX_OUT_004343,2021-07-05T09:00:48,ACC_Output_To_Outside_Cash,USR_009_Cash,CASH,49862.16,1.00,External_Outflow
EX_OUT_004344,2021-07-05T09:01:50,ACC_Output_To_Outside_Cash,USR_008_Cash,CASH,49862.16,1.00,External_Outflow
EX_OUT_004345,2021-07-05T09:02:54,ACC_Output_To_Outside_Cash,USR_001_Cash,CASH,49862.16,1.00,External_Outflow
M_004347,2021-07-05T09:36:17,USR_006_Stock,USR_004_Stock,STK_001,43,12529.83,Normal
M_004347,2021-07-05T09:36:17,USR_004_Cash,USR_006_Cash,CASH,538782.69,1.00,Normal
M_004346,2021-07-05T13:23:19,USR_010_Stock,USR_003_Stock,STK_002,75,3.67,Normal
M_004346,2021-07-05T13:23:19,USR_003_Cash,USR_010_Cash,CASH,275.25,1.00,Normal
M_004348,2021-07-05T15:02:00,USR_004_Stock,USR_003_Stock,STK_002,2485,4.01,MM_Balance
M_004348,2021-07-05T15:02:00,USR_003_Cash,USR_004_Cash,CASH,9964.85,1.00,MM_Balance
M_004349,2021-07-05T15:11:00,USR_004_Stock,USR_003_Stock,STK_003,2341,1.00,MM_Balance
M_004349,2021-07-05T15:11:00,USR_003_Cash,USR_004_Cash,CASH,2341.00,1.00,MM_Balance
M_004353,2021-07-05T15:15:00,USR_003_Stock,USR_004_Stock,STK_003,1681,1.00,MM_Balance
M_004353,2021-07-05T15:15:00,USR_004_Cash,USR_003_Cash,CASH,1681.00,1.00,MM_Balance
M_004350,2021-07-05T15:26:00,USR_004_Stock,USR_003_Stock,STK_004,1900,1.68,MM_Balance
M_004350,2021-07-05T15:26:00,USR_003_Cash,USR_004_Cash,CASH,3192.00,1.00,MM_Balance
M_004354,2021-07-05T15:31:00,USR_003_Stock,USR_004_Stock,STK_004,1749,1.68,MM_Balance
M_004354,2021-07-05T15:31:00,USR_004_Cash,USR_003_Cash,CASH,2938.32,1.00,MM_Balance
M_004352,2021-07-05T15:39:00,USR_003_Stock,USR_004_Stock,STK_002,1219,4.01,MM_Balance
M_004352,2021-07-05T15:39:00,USR_004_Cash,USR_003_Cash,CASH,4888.19,1.00,MM_Balance
M_004351,2021-07-05T15:40:00,USR_003_Stock,USR_004_Stock,STK_005,40,4.30,MM_Balance
M_004351,2021-07-05T15:40:00,USR_004_Cash,USR_003_Cash,CASH,172.00,1.00,MM_Balance
M_004355,2021-07-05T15:46:00,USR_004_Stock,USR_003_Stock,STK_005,40,4.30,MM_Balance
M_004355,2021-07-05T15:46:00,USR_003_Cash,USR_004_Cash,CASH,172.00,1.00,MM_Balance
EX_IN_004359,2021-07-06T09:03:27,USR_010_Cash,ACC_Input_From_Outside_Cash,CASH,24275.22,1.00,External_Inflow
EX_IN_004356,2021-07-06T09:05:34,USR_001_Cash,ACC_Input_From_Outside_Cash,CASH,24275.22,1.00,External_Inflow
EX_IN_004357,2021-07-06T09:10:50,USR_005_Cash,ACC_Input_From_Outside_Cash,CASH,24275.22,1.00,External_Inflow
EX_IN_004360,2021-07-06T09:25:34,USR_006_Cash,ACC_Input_From_Outside_Cash,CASH,24275.22,1.00,External_Inflow
EX_IN_004358,2021-07-06T09:25:50,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,24275.22,1.00,External_Inflow
M_004361,2021-07-06T13:31:21,USR_004_Stock,USR_005_Stock,STK_002,49,1.00,Normal
M_004361,2021-07-06T13:31:21,USR_005_Cash,USR_004_Cash,CASH,49.00,1.00,Normal
M_004366,2021-07-06T15:00:00,USR_003_Stock,USR_004_Stock,STK_002,1740,3.93,MM_Balance
M_004366,2021-07-06T15:00:00,USR_004_Cash,USR_003_Cash,CASH,6838.20,1.00,MM_Balance
M_004365,2021-07-06T15:10:00,USR_003_Stock,USR_004_Stock,STK_005,40,4.28,MM_Balance
M_004365,2021-07-06T15:10:00,USR_004_Cash,USR_003_Cash,CASH,171.20,1.00,MM_Balance
M_004364,2021-07-06T15:29:00,USR_004_Stock,USR_003_Stock,STK_004,1969,1.71,MM_Balance
M_004364,2021-07-06T15:29:00,USR_003_Cash,USR_004_Cash,CASH,3366.99,1.00,MM_Balance
M_004368,2021-07-06T15:32:00,USR_003_Stock,USR_004_Stock,STK_004,2651,1.71,MM_Balance
M_004368,2021-07-06T15:32:00,USR_004_Cash,USR_003_Cash,CASH,4533.21,1.00,MM_Balance
M_004369,2021-07-06T15:36:00,USR_004_Stock,USR_003_Stock,STK_005,40,4.28,MM_Balance
M_004369,2021-07-06T15:36:00,USR_003_Cash,USR_004_Cash,CASH,171.20,1.00,MM_Balance
M_004363,2021-07-06T15:39:00,USR_004_Stock,USR_003_Stock,STK_003,2618,1.00,MM_Balance
M_004363,2021-07-06T15:39:00,USR_003_Cash,USR_004_Cash,CASH,2618.00,1.00,MM_Balance
M_004362,2021-07-06T15:54:00,USR_004_Stock,USR_003_Stock,STK_002,2045,3.93,MM_Balance
M_004362,2021-07-06T15:54:00,USR_003_Cash,USR_004_Cash,CASH,8036.85,1.00,MM_Balance
M_004367,2021-07-06T15:59:00,USR_003_Stock,USR_004_Stock,STK_003,1845,1.00,MM_Balance
M_004367,2021-07-06T15:59:00,USR_004_Cash,USR_003_Cash,CASH,1845.00,1.00,MM_Balance
EX_IN_004371,2021-07-07T09:01:49,USR_001_Cash,ACC_Input_From_Outside_Cash,CASH,70309.07,1.00,External_Inflow
EX_IN_004370,2021-07-07T09:10:29,USR_010_Cash,ACC_Input_From_Outside_Cash,CASH,70309.07,1.00,External_Inflow
EX_IN_004372,2021-07-07T09:10:29,USR_007_Cash,ACC_Input_From_Outside_Cash,CASH,70309.07,1.00,External_Inflow
EX_IN_004373,2021-07-07T09:24:46,USR_006_Cash,ACC_Input_From_Outside_Cash,CASH,70309.07,1.00,External_Inflow
M_004375,2021-07-07T12:00:57,USR_003_Stock,USR_005_Stock,STK_003,18,1.00,Normal
M_004375,2021-07-07T12:00:57,USR_005_Cash,USR_003_Cash,CASH,18.00,1.00,Normal
M_004374,2021-07-07T12:44:34,USR_010_Stock,USR_004_Stock,STK_004,319,1.00,Normal
M_004374,2021-07-07T12:44:34,USR_004_Cash,USR_010_Cash,CASH,319.00,1.00,Normal
M_004382,2021-07-07T15:01:00,USR_003_Stock,USR_004_Stock,STK_004,2099,1.85,MM_Balance
M_004382,2021-07-07T15:01:00,USR_004_Cash,USR_003_Cash,CASH,3883.15,1.00,MM_Balance
M_004383,2021-07-07T15:16:00,USR_004_Stock,USR_003_Stock,STK_005,40,4.22,MM_Balance
M_004383,2021-07-07T15:16:00,USR_003_Cash,USR_004_Cash,CASH,168.80,1.00,MM_Balance
M_004377,2021-07-07T15:19:00,USR_004_Stock,USR_003_Stock,STK_003,1478,1.02,MM_Balance
