t_idx,node_idx,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
287,3,41.5234,8.3956,4,0.1527,-3.6098,0
287,4,41.5234,8.3735,0,0.2399,-3.6996,3
288,0,41.5234,8.4327,2,0.1678,-4.1498,1
288,1,41.5234,7.9991,0,0.1401,-3.5224,0
288,2,41.5234,8.4650,0,0.2060,-3.8567,3
288,3,41.5234,8.4692,0,0.1593,-3.6765,0
288,4,41.5234,8.5729,0,0.2310,-3.4650,1
289,0,41.5234,8.4391,3,0.1677,-4.1776,1
289,1,41.5234,8.0063,0,0.1373,-3.5018,0
289,2,41.5234,8.5242,0,0.1995,-3.9086,3
289,3,41.5234,8.4470,0,0.1580,-3.4898,0
289,4,41.5234,8.4747,0,0.2460,-3.2450,3
290,0,41.5234,8.4310,3,0.1587,-4.2736,1
290,1,41.5234,7.9558,3,0.1373,-3.6442,0
290,2,41.5234,8.5367,3,0.2028,-3.8877,3
290,3,41.5234,8.3448,4,0.1623,-3.8750,0
290,4,41.5234,8.5565,3,0.2450,-3.3037,2
291,0,41.5234,8.4182,4,0.1599,-4.2898,3
291,1,41.5234,7.9732,4,0.1467,-3.4853,0
291,2,41.5234,8.3712,4,0.1985,-3.5673,3
291,3,41.5234,8.4279,4,0.1624,-4.1532,0
291,4,41.5234,8.3395,0,0.2496,-3.4680,3
292,0,41.5234,8.5043,2,0.1612,-4.2967,3
292,1,41.5234,7.9839,2,0.1469,-3.5689,0
292,2,41.5234,8.5094,4,0.2007,-3.8193,3
292,3,41.5234,8.4278,2,0.1586,-4.2016,0
292,4,41.5234,8.4232,0,0.2483,-3.4985,1
293,0,41.5234,8.4007,2,0.1611,-4.2877,3
293,1,41.5234,7.9432,2,0.1427,-3.7021,0
293,2,41.5234,8.3320,3,0.1977,-3.8769,3
293,3,41.5234,8.3715,2,0.1596,-4.1413,0
293,4,41.5234,8.4240,2,0.2537,-3.5292,3
294,0,41.5234,8.4859,2,0.1625,-4.1792,1
294,1,41.5234,8.0038,4,0.1412,-3.6323,0
294,2,41.5234,8.5069,4,0.1953,-3.8730,3
294,3,41.5234,8.4990,4,0.1637,-4.2114,0
294,4,41.5234,8.4013,2,0.2481,-3.3791,1
295,0,41.5234,8.5304,2,0.1619,-3.9392,1
295,1,41.5234,7.9281,2,0.1446,-3.5330,0
295,2,41.5234,8.3894,3,0.1975,-4.1193,3
295,3,41.5234,8.4715,2,0.1710,-4.2166,0
295,4,41.5234,8.5189,2,0.2173,-3.4330,1
296,0,41.5234,8.4150,3,0.1637,-4.0967,3
296,1,41.5234,7.9673,0,0.1460,-3.4964,0
296,2,41.5234,8.5944,0,0.1874,-3.9263,3
296,3,41.5234,8.6223,0,0.1721,-3.9586,0
296,4,41.5234,8.6259,0,0.2189,-3.5136,2
297,0,41.5234,8.5512,4,0.1617,-4.2149,3
297,1,41.5234,8.0277,4,0.1469,-3.4238,0
297,2,41.5234,8.5523,4,0.1908,-3.7942,3
297,3,41.5234,8.5201,4,0.1686,-4.0896,0
297,4,41.5234,8.3238,3,0.2168,-3.4286,1
298,0,41.5234,8.4858,3,0.1632,-4.0552,1
298,1,41.5234,7.9462,0,0.1385,-3.5687,0
298,2,41.5234,8.5224,3,0.1911,-3.7884,3
298,3,41.5234,8.4071,0,0.1784,-4.1161,0
298,4,41.5234,8.4788,0,0.2012,-3.7807,1
299,0,41.5234,8.4092,3,0.1636,-4.4074,1
299,1,41.5234,8.0655,0,0.1369,-3.5803,0
299,2,41.5234,8.6568,0,0.1871,-3.6853,3
299,3,41.5234,8.7733,0,0.1900,-3.8990,0
299,4,41.5234,8.7734,0,0.2080,-3.9327,1
